"","Indiv","Sire","Dam","Sex","Breed","Born","I","Offspring"
"3134","animal3206","animal3073","animal2907","female","Angler",1987,4.5,TRUE
"3135","animal3207","animal3070","animal2980","male","Holstein",1987,6,TRUE
"3136","animal3208","animal2717","animal3097","male","Holstein",1987,5,TRUE
"3137","animal3209","animal3065","animal2550","female","Angler",1987,9,TRUE
"3138","animal3210","animal2872","animal3098","female","Rbt",1988,4.5,TRUE
"3139","animal3211","animal1663","animal3077","male","Angler",1988,9,TRUE
"3140","animal3212","animal1963","animal3084","male","Angler",1988,7,TRUE
"3141","animal3213","animal2549","animal3089","male","Angler",1988,9.5,TRUE
"3142","animal3214","animal1963","animal3095","male","Angler",1988,5.5,TRUE
"3143","animal3215","animal3073","animal2860","female","Angler",1988,8,TRUE
"3144","animal3216","animal2981","animal3096","male","Rbt",1989,6,TRUE
"3145","animal3217","animal3087","animal2767","female","Angler",1989,7.5,TRUE
"3146","animal3218","animal2871","animal3071","female","Holstein",1989,8,TRUE
"3147","animal3219","animal2998","animal3103","female","Angler",1989,2.5,TRUE
"3148","animal3220","animal1962","animal3069","male","Angler",1989,9,TRUE
"3149","animal3221","animal2879","animal3100","male","Rbt",1990,6,TRUE
"3150","animal3222","animal2769","animal3072","female","Angler",1990,8.5,TRUE
"3151","animal3223","animal2604","animal3084","female","Angler",1990,7.5,TRUE
"3152","animal3224","animal2417","animal3105","female","Angler",1991,5,TRUE
"3153","animal3225","animal2857","animal3102","male","Angler",1991,7.5,TRUE
"3154","animal3226","animal2604","animal3085","female","Angler",1991,8.5,TRUE
"3155","animal3227","animal2857","animal3111","female","Angler",1992,7.5,TRUE
"3156","animal3228","animal3118","animal3002","male","Rbt",1993,4.5,TRUE
"3157","animal3229","animal2857","animal3124","female","Angler",1993,7.5,TRUE
"3158","animal3230","animal3127","animal3020","male","Rbt",1993,3,TRUE
"3159","animal3231","animal3106","animal3117","male","Holstein",1994,5,TRUE
"3160","animal3232","animal2213","animal3102","female","Angler",1994,8.5,TRUE
"3161","animal3233","animal3106","animal3017","male","Holstein",1994,5.5,TRUE
"3162","animal3234","animal3107","animal3104","female","Angler",1995,7,TRUE
"3163","animal3235","animal3115","animal3029","male","Rbt",1996,5.5,TRUE
"3164","animal3236","animal3131","animal2933","female","Angler",1996,5,TRUE
"3165","animal3237","animal2928","animal3104","female","Angler",1996,8.5,TRUE
"3166","animal3238","animal2217","animal3130","female","Angler",1997,7.5,TRUE
"3167","animal3239","animal3127","animal3035","female","Angler",1997,4,TRUE
"3168","animal3240","animal3022","animal3129","male","Rbt",1998,7,TRUE
"3169","animal3241","animal2938","animal3143","male","Ayrshire",2001,4.5,TRUE
"3170","animal3242","animal3137","animal2437","female","Angler",2002,6,TRUE
"3171","animal3243","animal2624","animal3144","male","Angler",2003,5.5,TRUE
"3172","animal3244","animal3142","animal2921","female","Angler",2003,11,TRUE
"3173","animal3245","animal3141","animal958","male","Angler",2004,6,TRUE
"3174","animal3246","animal2826","animal3147","female","Holstein",1975,4,TRUE
"3175","animal3247","animal3148","animal2484","female","Holstein",1976,4,TRUE
"3176","animal3248","animal2503","animal3150","male","Holstein",1982,7,TRUE
"3177","animal3249","animal2688","animal3151","female","Rbt",1983,5.5,TRUE
"3178","animal3250","animal2592","animal3153","female","Angler",1983,2.5,TRUE
"3179","animal3251","animal1940","animal3164","female","Angler",1984,5,TRUE
"3180","animal3252","animal1932","animal3154","female","Angler",1984,6.5,TRUE
"3181","animal3253","animal2200","animal3157","female","Angler",1984,3,TRUE
"3182","animal3254","animal3165","animal2862","female","Angler",1984,2.5,TRUE
"3183","animal3255","animal2310","animal3149","female","Holstein",1984,10.5,TRUE
"3184","animal3256","animal2977","animal3158","female","Angler",1985,3.5,TRUE
"3185","animal3257","animal2701","animal3156","male","Rbt",1985,5.5,TRUE
"3186","animal3258","animal2719","animal3160","female","Angler",1985,4.5,TRUE
"3187","animal3259","animal2719","animal3167","female","Angler",1985,4,TRUE
"3188","animal3260","animal3063","animal3154","female","Angler",1985,6,TRUE
"3189","animal3261","animal3187","animal2778","female","Angler",1986,2,TRUE
"3190","animal3262","animal2855","animal3161","male","Angler",1986,5,TRUE
"3191","animal3263","animal2736","animal3175","female","Angler",1986,4.5,TRUE
"3192","animal3264","animal2549","animal3155","female","Angler",1986,8,TRUE
"3193","animal3265","animal2840","animal3152","female","Holstein",1986,8,TRUE
"3194","animal3266","animal3166","animal1967","female","Angler",1986,4,TRUE
"3195","animal3267","animal2719","animal3173","female","Angler",1986,5,TRUE
"3196","animal3268","animal3192","animal2893","female","Angler",1987,2.5,TRUE
"3197","animal3269","animal2780","animal3180","female","Angler",1987,3,TRUE
"3198","animal3270","animal2855","animal3172","male","Angler",1987,5.5,TRUE
"3199","animal3271","animal3197","animal2997","female","Angler",1987,1.5,TRUE
"3200","animal3272","animal2855","animal3185","male","Angler",1987,5,TRUE
"3201","animal3273","animal2858","animal3168","female","Angler",1987,5.5,TRUE
"3202","animal3274","animal3169","animal2884","female","Angler",1987,4,TRUE
"3203","animal3275","animal3078","animal3160","female","Angler",1988,6.5,TRUE
"3204","animal3276","animal3163","animal3090","female","Angler",1988,6,TRUE
"3205","animal3277","animal3159","animal2891","female","Angler",1988,6,TRUE
"3206","animal3278","animal2866","animal3183","female","Holstein",1988,5.5,TRUE
"3207","animal3279","animal3163","animal3082","female","Angler",1988,6.5,TRUE
"3208","animal3280","animal2975","animal3162","male","Holstein",1988,6.5,TRUE
"3209","animal3281","animal3163","animal2913","female","Angler",1988,4,TRUE
"3210","animal3282","animal3177","animal2420","female","Angler",1988,3.5,TRUE
"3211","animal3283","animal3163","animal3081","female","Angler",1988,6.5,TRUE
"3212","animal3284","animal2587","animal3174","female","Angler",1988,6,TRUE
"3213","animal3285","animal3193","animal2775","female","Angler",1988,4,TRUE
"3214","animal3286","animal3163","animal3204","female","Angler",1989,5,TRUE
"3215","animal3287","animal1963","animal3154","male","Angler",1989,8.5,TRUE
"3216","animal3288","animal3163","animal3186","female","Angler",1989,6,TRUE
"3217","animal3289","animal911","animal3190","male","Angler",1989,6.5,TRUE
"3218","animal3290","animal3189","animal2770","female","Angler",1989,5,TRUE
"3219","animal3291","animal3201","animal3203","female","Angler",1989,3,TRUE
"3220","animal3292","animal3078","animal3185","male","Angler",1989,6.5,TRUE
"3221","animal3293","animal3163","animal2747","female","Angler",1989,7.5,TRUE
"3222","animal3294","animal2736","animal3171","male","Angler",1990,8.5,TRUE
"3223","animal3295","animal2761","animal3191","male","Rbt",1990,6.5,TRUE
"3224","animal3296","animal2604","animal3154","male","Angler",1990,8,TRUE
"3225","animal3297","animal2206","animal3200","male","Angler",1990,5.5,TRUE
"3226","animal3298","animal3163","animal2851","female","Angler",1990,9,TRUE
"3227","animal3299","animal2983","animal3218","male","Rbt",1991,5,TRUE
"3228","animal3300","animal2604","animal3182","male","Angler",1991,7,TRUE
"3229","animal3301","animal3176","animal2792","female","Angler",1991,5.5,TRUE
"3230","animal3302","animal2857","animal3195","female","Angler",1991,8,TRUE
"3231","animal3303","animal2983","animal3196","female","Holstein",1991,6.5,TRUE
"3232","animal3304","animal2857","animal3154","female","Angler",1991,11,TRUE
"3233","animal3305","animal3177","animal2875","female","Angler",1991,8,TRUE
"3234","animal3306","animal3177","animal3013","female","Angler",1991,5,TRUE
"3235","animal3307","animal3177","animal3009","female","Angler",1992,6,TRUE
"3236","animal3308","animal3177","animal2897","female","Angler",1992,8,TRUE
"3237","animal3309","animal3188","animal3215","female","Angler",1992,5.5,TRUE
"3238","animal3310","animal3177","animal945","female","Angler",1992,6,TRUE
"3239","animal3311","animal2991","animal3194","male","Rbt",1992,7,TRUE
"3240","animal3312","animal3177","animal2930","female","Angler",1992,5,TRUE
"3241","animal3313","animal3177","animal3181","female","Angler",1992,8,TRUE
"3242","animal3314","animal3177","animal2611","female","Angler",1992,6,TRUE
"3243","animal3315","animal3216","animal3110","female","Rbt",1992,3,TRUE
"3244","animal3316","animal2857","animal3178","female","Angler",1992,10,TRUE
"3245","animal3317","animal1944","animal3154","female","Angler",1992,13.5,TRUE
"3246","animal3318","animal3220","animal2598","female","Angler",1992,6.5,TRUE
"3247","animal3319","animal2904","animal3171","male","Angler",1993,9,TRUE
"3248","animal3320","animal3205","animal2999","female","Angler",1993,6.5,TRUE
"3249","animal3321","animal3188","animal3219","female","Angler",1993,6,TRUE
"3250","animal3322","animal2909","animal3184","female","Angler",1993,8.5,TRUE
"3251","animal3323","animal3205","animal2757","female","Angler",1993,9,TRUE
"3252","animal3324","animal3205","animal3154","female","Angler",1993,9.5,TRUE
"3253","animal3325","animal2904","animal3171","male","Angler",1993,9,TRUE
"3254","animal3326","animal3188","animal3170","female","Angler",1993,9,TRUE
"3255","animal3327","animal3199","animal951","female","Angler",1993,4.5,TRUE
"3256","animal3328","animal3101","animal3210","male","Rbt",1993,6,TRUE
"3257","animal3329","animal3202","animal3028","female","Angler",1993,4.5,TRUE
"3258","animal3330","animal3199","animal2923","male","Angler",1994,7,TRUE
"3259","animal3331","animal3199","animal935","male","Angler",1994,8,TRUE
"3260","animal3332","animal3208","animal3109","male","Rbt",1994,6,TRUE
"3261","animal3333","animal3188","animal3209","female","Angler",1994,8,TRUE
"3262","animal3334","animal3202","animal954","female","Angler",1994,5,TRUE
"3263","animal3335","animal3205","animal3154","female","Angler",1994,10.5,TRUE
"3264","animal3336","animal3199","animal953","female","Angler",1994,5,TRUE
"3265","animal3337","animal3207","animal3120","male","Rbt",1994,5.5,TRUE
"3266","animal3338","animal2857","animal3171","female","Angler",1995,13.5,TRUE
"3267","animal3339","animal2857","animal3171","female","Angler",1995,13.5,TRUE
"3268","animal3340","animal3199","animal938","male","Angler",1995,8.5,TRUE
"3269","animal3341","animal2857","animal3171","male","Angler",1995,13.5,TRUE
"3270","animal3342","animal2857","animal3171","female","Angler",1995,13.5,TRUE
"3271","animal3343","animal3188","animal3123","male","Angler",1995,7,TRUE
"3272","animal3344","animal2607","animal3179","female","Angler",1995,9.5,TRUE
"3273","animal3345","animal3205","animal3198","female","Angler",1995,8.5,TRUE
"3274","animal3346","animal2217","animal3224","female","Angler",1996,7,TRUE
"3275","animal3347","animal2926","animal3217","female","Angler",1996,7.5,TRUE
"3276","animal3348","animal2426","animal3232","male","Angler",1996,4.5,TRUE
"3277","animal3349","animal3127","animal3227","male","Angler",1997,5.5,TRUE
"3278","animal3350","animal3199",NA,"female","Angler",1997,11,TRUE
"3279","animal3351","animal3127","animal3227","female","Angler",1997,5.5,TRUE
"3280","animal3352","animal3214","animal3134","female","Angler",1997,6,TRUE
"3281","animal3353","animal3127","animal3234","female","Angler",1997,4,TRUE
"3282","animal3354","animal3127","animal3227","male","Angler",1997,5.5,TRUE
"3283","animal3355","animal3225","animal3138","female","Angler",1998,4.5,TRUE
"3284","animal3356","animal3127","animal3227","female","Angler",1998,6.5,TRUE
"3285","animal3357","animal3127","animal3229","female","Angler",1998,6,TRUE
"3286","animal3358","animal3127","animal3227","female","Angler",1998,6.5,TRUE
"3287","animal3359","animal3127","animal3227","female","Angler",1998,6.5,TRUE
"3288","animal3360","animal3231","animal3227","female","Angler",2000,7,TRUE
"3289","animal3361","animal3231","animal3227","male","Angler",2001,8,TRUE
"3290","animal3362","animal3228","animal3227","male","Angler",2001,8.5,TRUE
"3291","animal3363","animal3235","animal3237","female","Angler",2003,7,TRUE
"3292","animal3364","animal3040","animal3242","male","Angler",2006,6,TRUE
"3293","animal3365","animal3241","animal3146","male","Angler",2007,4,TRUE
"3294","animal3370","animal3225","animal77","female","Angler",2015,24,TRUE
"3295","animal3372","animal3225","animal54","female","Angler",2015,24,TRUE
"3296","animal3374","animal3205","animal77","female","Angler",2016,29,TRUE
"3297","animal3375","animal2130","animal3246","female","Rbt",1979,5.5,TRUE
"3298","animal3376",NA,"animal3247","female","Holstein",1979,3,TRUE
"3299","animal3377","animal2549","animal3249","male","Rbt",1985,5.5,TRUE
"3300","animal3378","animal1670","animal3250","female","Angler",1986,3,TRUE
"3301","animal3379","animal2417","animal3254","female","Angler",1987,3,TRUE
"3302","animal3380","animal2783","animal3253","female","Angler",1987,2.5,TRUE
"3303","animal3381","animal2714","animal3265","female","Holstein",1988,5.5,TRUE
"3304","animal3382","animal2411","animal3266","female","Angler",1988,4,TRUE
"3305","animal3383","animal2736","animal3264","female","Angler",1989,6,TRUE
"3306","animal3384","animal3078","animal3251","female","Angler",1989,6.5,TRUE
"3307","animal3385","animal1968","animal3274","female","Angler",1989,5,TRUE
"3308","animal3386","animal2595","animal3259","female","Angler",1989,5.5,TRUE
"3309","animal3387","animal3272","animal2914","female","Angler",1990,3.5,TRUE
"3310","animal3388","animal3213","animal3285","female","Angler",1990,2,TRUE
"3311","animal3389","animal2206","animal3271","female","Angler",1990,5,TRUE
"3312","animal3390","animal2604","animal3256","female","Angler",1990,5.5,TRUE
"3313","animal3391","animal2206","animal3260","male","Angler",1990,6,TRUE
"3314","animal3392","animal2874","animal3278","female","Holstein",1990,5,TRUE
"3315","animal3393","animal2412","animal3261","male","Angler",1990,5.5,TRUE
"3316","animal3394","animal3262","animal3014","female","Angler",1990,3,TRUE
"3317","animal3395","animal3212","animal3268","female","Angler",1990,2.5,TRUE
"3318","animal3396","animal2604","animal3281","female","Angler",1991,5,TRUE
"3319","animal3397","animal3211","animal3291","female","Angler",1991,2.5,TRUE
"3320","animal3398","animal3270","animal3099","female","Angler",1991,5,TRUE
"3321","animal3399","animal3289","animal3206","female","Angler",1991,3,TRUE
"3322","animal3400","animal2857","animal3260","female","Angler",1991,8.5,TRUE
"3323","animal3401","animal3287","animal2790","female","Angler",1991,2.5,TRUE
"3324","animal3402","animal3287","animal3010","female","Angler",1991,2.5,TRUE
"3325","animal3403","animal2927","animal3283","female","Angler",1991,3,TRUE
"3326","animal3404","animal2857","animal3252","female","Angler",1992,10,TRUE
"3327","animal3405","animal3177","animal3284","female","Angler",1992,6,TRUE
"3328","animal3406","animal2857","animal3273","female","Angler",1992,8.5,TRUE
"3329","animal3407","animal2995","animal3255","female","Holstein",1992,7.5,TRUE
"3330","animal3408","animal3176","animal3267","female","Angler",1992,7.5,TRUE
"3331","animal3409","animal3177","animal3263","male","Angler",1992,7,TRUE
"3332","animal3410","animal3257","animal3121","female","Rbt",1992,4.5,TRUE
"3333","animal3411","animal2857","animal3282","female","Angler",1992,8,TRUE
"3334","animal3412","animal2857","animal3282","male","Angler",1992,8,TRUE
"3335","animal3413","animal3296","animal2934","female","Angler",1993,2.5,TRUE
"3336","animal3414","animal3205","animal3258","female","Angler",1993,7,TRUE
"3337","animal3415","animal3177","animal3275","female","Angler",1993,7,TRUE
"3338","animal3416","animal3257","animal3277","female","Angler",1993,6.5,TRUE
"3339","animal3417","animal3205","animal3290","female","Angler",1993,5,TRUE
"3340","animal3418","animal3294","animal3222","female","Angler",1993,3,TRUE
"3341","animal3419","animal2857","animal3293","male","Angler",1994,9.5,TRUE
